text,label
Family Christmas Card todayyy,1
Spending the day with my Nana and aunt!,1
Rachel and her mother looked agitated .,4
very lonely,0
She Women share on of saying NO. Impact lose focus. Keep your convictions!,4
When I first passed a job interview.,1
@henry_hobson Is the AIDS quilt project still touring? Helped out years ago in WPB.,0
All this generated considerable excitement within AEA .,1
Finally done with work and have to be back in less than 12 hours,1
"&quot;@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;",4
so omg,5
"not afraid of tomorrow, for I have seen yesterday and I love today #less",4
In the morning just before going to the dentist.,4
"I'm sad:( It's the last selectionals for Rachel,Finn,Kurt,Puck,Quinn,Santana and Mike:(",0
My family just left me... They're never coming back.. #woof,0
When i was asked to be a child's godmother.,1
People want everything to change whilst wanting everything to stay the same.  #PauloCoelho,4
There is indeed much disquiet at any delay in immediate fulfilment .,4
"Emily , what kind of report is this ?",3
He looked so woebegone .,0
"Lion king, pj's, tea and chocolate",1
"Oh yes , I loved it . Wasn't the scene with the judge great ?",1
The Kindle Fire now insists on randomly turning off its wifi.,1
"The bull tossed the effigy out of their hands and became very infuriated . """,3
"uni work all done, thank god, now to start my dissertation",1
Now to pack &amp; clean the bathroom.  #EndOfTenancyTweet,1
im pleased,1
Walked into the last day of class to find out there is a quiz,5
I've decided to live tweet my sorrows that will be the browns game,0
My view of Egypt summed in 2 contradicting words. and #hope. Love you Egypt...,4
She was furious with me .,3
"The boss sounded agitated when I spoke to him over the phone . """,4
When I gave birth to a healthy boy.,1
I have to admit I'm looking forward to the return of Factor!,4
"I don't care about you, fuck you!",4
study room time,1
factor is back tomorrow!,4
When the university withdrew the accomodation that it had given me.,3
@My_NonExistence It wasnt a comeback it was a fact :) Im proud of you celly,1
@J_chaisson_14 remember that time you put that robins picture up #karmasabitch,5
truly insane,5
@HayleyDocherty haha I feel dreadful don't even feel alive,4
@alanritchson gonna miss that pocket pussy &,0
feeling frustrated,3
getting apprehensive,4
@PerroMutt so the whore wants extra meat. @snoopy_pup @poomiepuma @firemankat @Rubberasylum @sparktography,5
"Yeah , it sure would .",1
@Chris_Elastico yep.  Winch more hill from next sun but a week with the parents first,1
can't sleep... waking up at 6 tomorrow #butreally,1
I love when my mother buys me a birthday card when I'm with her.,5
"His smile was patient , peeved , and very sad .",3
@BeccaWig &quot;Whose Wiz Khalifa?&quot; shake of the head in disbelief..,0
omg! ik wordt hier echt high van die lijmlucht!,5
empty as always,0
@sachaLan Free Expression As Revolution,4
"Terug van Bart, was super",5
Just had to give a police statement,1
I feel so tired and sick,0
"Yes , I know . I regret it very much .",0
Its christmas sock season,1
Time to read for the next 5 hours. #theodyssey,1
@_Serie_A That's all you've been able to extract from Bojan's open letter to Gazzetta?No comment...,0
I have the greatest friends. Good laughs tonight,5
Mom just told me I'm going to religion in february,5
"Oh , no !",3
really panicked,4
Thanks to the scribblings of  my creative brain has started working again,1
My room smells like a forest of Christmas trees. #fb,1
"Yeah , I'm very nauseous . It's mostly nausea and a fever .",0
I just found out Mumia Abu-Jamal won't get the death penalty!,1
SICKIE! Been in Smalls' bed all day. Actively trying to get better by doing nothing...,0
zion is awake . and i have yet to finish all that i need to,1
Brussels sprouts with sea salt and a couple of quick quesadillas.,1
They talk about the sadness of departure ; what about the guilt of arrival ?,0
My mom took her hello kitty obsession to MY car. !!! #Sarcasm -.-,1
great today,1
furious this,3
Giving this a try.. No owl lamp #sleeptweet,4
I want  to wear their trench coat with nothing under it ;),5
When a friend wouldn't speak to me and wouldn't tell me why.,3
@MrStavrosPark I don't know! I've got a feeling Drianca will make a comeback.,3
Close friend leave to go overseas for an indefinite period. Farewell scene at airport.,0
livid right now,3
so great,1
pissed you,3
I would change my name right now to &quot;Handsome Dick Manitoba&quot;.  But it's already taken.,0
im livid,3
ben echt benieuwd hoe de mensen reageren op de geweldige gedichten van @mandykoolen en mij,5
"After my car accident, when I woke up in a heap of stones.",4
I would hate to get a rejected letter from a college.,4
Don't Yu hate when ppl think Yu sub tweetin them ugh....me,3
Guess I'm gonna get started on this speech I have to write,1
so hurt,0
been feeling melancholy,0
loathe right now,3
down again,0
stunning i cant believe it,5
end of life symptoms/not eating sleeping alot/is Ma's life ending?,4
Been home for 3 days and this is the first time ive seen my parents,5
panicked right now,4
finally joyful,1
"Helemaal uitgeslapen, 2x naar de stad gefietst en nu maken! Wat een productieve dag voorlopig!",5
getting dreading,4
@courtellini remember that time I almost walked into your room talking about robertson eyes,5
in case u were wondering means Fuck-Everything-And-Run,4
#SAD #LONELY all of those you can find down on my profile! enjoy ! -__-,3
That awkward moment when your DAD asks you when you're getting a boyfriend.,0
"Nothing on tv to watch, so I've been left with simpsons..",1
My grandmother died during Christmas break several years ago.,0
Before one of my final exams of the third year - natural sciences.,4
Zo alle kadootjes voor Sinterklaas zijn gekocht....nu nog inpakken en surprise maken.,5
I ’ m sorry you didn ’ t get accepted .,0
When I heard that my nephew had passed away.,0
glad today,1
Many of the youngsters feel resentful that society is kicking them out .,3
grateful about this,1
"krave is a disgusting cereal, the advert lies there is not chocolate in the middle",3
wait speechless,5
What are your 3 Christmas wishes? Share it with us.  #Love #Forever,1
Just shoved a pillow pet in a freezer at Wallyworld #didntseethatcoming,5
soo this growing natural isnt tht bad. but ima change my hair up.,5
"random , I been in th crib all day .",1
even at your darkest moment if you have true joy &amp; peace in your heart!,1
ugh sick to my stomach.. once again,5
i wish i had time to work out during the week,0
Its not the its the ignorance which is gradually changing my mindset...,3
boyfriend's thoughts on lana del rey show &quot;that was the worst thing I've ever done&quot;,5
"A friend was unpunctual, we wanted to prepare ourselves for an examination.",3
This dude probably the same height as my nephew and still tryna holla at me..-______-,1
feeling wonderful,1
"Rt“@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
My grandfather's funeral.,0
Scoring a goal in football match.,1
Saved us all from Satan's power when we were gone astray.,1
First night of break and I'm working.,5
&quot;your personality is dead. you look dead too&quot; ....................,0
Every word that comes out of my mouth I pray it doesn't push you away.,4
still terrified,4
Progressive house collection 20 !!!! Sheer,1
When someone falls asleep texting you then never responds the next day,0
"I wish I had the motivation to do my homework, but I just don't.",0
My only now is that my phone's battery runs out of charge!,4
There is indeed much disquiet at any delay in immediate fulfilment .,4
@patriciasunnyva @JimPethokoukis using to prop up the control #markets and #banksters have over #democracy's worldwide.,4
@H_To_The_Mizzo it was too long! 140 characters puts a damper on my life,0
Ah ik heb echt geeen zin om nu een gedicht te schrijven,5
Death of brother.,0
Here you are .,1
When I dreamed that I was being attacked by a friend.,4
"@NiinaMarie happy birthday, have a good one",5
"Let your smile change the world, but never let the world change your smile! #FB",1
wait omg,5
Hoy volvera Mery Almudena con mis niños @bastayaa @kikejimenez1991 @lepetitjuanma @vikikiller en,1
A close friend died.,0
"Decemeber 17th!!!!!!! COME ON, good night, cant wait",5
Having passed the exam required to be an authorized Radio/TV dealer.,1
"Mom , I hate eating vegetables !",3
Tzann clucked his tongue with mild exasperation .,3
But now she looked excited .,1
Jinny was so startled that she nearly kicked the bucket over .,5
"Bank, starbucks, school, library all day",1
so down,0
"@vfriellll love you(; oh, BTW's i may not be at lunch again tomorrow",0
Sunderland Manager Steve Bruce's been sacked!,5
overjoyed today,1
When my girl went away for a holiday without saying good-bye to me.,0
Is @KILLSTEENKILL going to commentate every match tonight? Because that would be AWESOME.,4
We bring our Christmas tree home (live) and the dog starts peein on it.,5
feeling petrified,4
heartbroken right now,0
really tense,4
i irritated you,3
` There is exasperation that it is taking so long .,3
"Thanksgiving should be a happpy time. Instead, my family is arguing.",1
*SMH* Muting the TV.... YOU will NOT ruin my visual. -_- #xFACTOR,4
A package at home? What have I ordered now?!?,5
` Those poor little girls must be frightened out of their minds !,4
You can't listen and as a result your the victim again. !!,5
"Definitely , I ’ m really sorry .",0
An inter-college basket-ball match.,4
Having to see someone you don't like on a regular basis -&gt;,3
Wa nakapasar akong neighbor sa civil engineering exam :(,0
People always turn out to be the person they said they wouldnt be.,0
"i love knowing that i will be home studying all night, on a friday night.",1
getting terrified,4
we're so fucked off. what to do with mary and beth at stupid o'clock?,3
Jesus Christ! The seagulls here are the size of small children!,4
What's your favorite flower ?,1
Heb tenslotte nog tot zondag om mijn af te maken #Sinterklaas,5
@AyoRayRayMB wow dude that sad! RT this if you want the messages to stop!,3
im broken,0
at lukes basketball game...maybe getting our ears pierced later...who knows what this day could hold.,5
@kjuliannax0 hi sexc i miss you we didnt play this weekend,0
empty right now,0
Meeting @henryrollins on my birthday a few years back,1
As much as holidays don't feel like there coming it always feels like christmas #,1
Trustin &amp; my nephew Shane birthday party starts at 1:30 without them knowing! :)),5
I love finding winter clothes that I forgot I had! #favoritesweaters,5
i feel blessed,1
really awesome,1
livid you,3
just feel sad,0
Be Easy Don't Make Decisions When Your Mad,1
feeling frustrated,3
I have discovered the very pinnacle of human civilisation: the Ocado iPad App.,1
Charlotte looked at Ursula and saw a frozen expression of horror on her face .,4
Going to this eagle madness looking like a bum,5
I miss Mitch. Ahhh can't stand being without my best friend ):,0
Like I wish I knew of moves tonight but it sounding uneventful in g town,5
amazing today,1
When I was accused of neglecting work for the wrong reasons.,0
Just remembered I work at Express on Black Friday.,1
having your own personal little mini breakdown,1
that relationship makes my lip curl !,3
I was raped by a friend.,4
Weaping may endure through the night but is destined to come in the morning,1
My mom wrote a Christmas song 40 years ago. I'll sing it to you.,1
Reading breaking dawn.... I need to see this movie.,1
How do you have a 300 dollar weave and still look terrible!?!,0
Last few concepts for my research paper!!! So excited to finish !!!!!,1
feeling amazing,1
I have been looking forward to this performance all month .,3
I am awfully sorry . I didn't think you would mind so much .,0
En la peluqueria... Aver como salgo,4
"Good Morning, remember life is what you make it! So live, love, &amp; laugh!",1
The loss of the woman who loved me most till today.,0
"listening to classics while completing a pile of homework,",1
Heading back to Madison today not looking fwd to it at all,1
"go this season  needs you, the word can not happen w/o you",4
"Even so , I was miserable when we were second from last .",0
Maybe I just shouldn ’ t show the income then .,0
Its NOT the You Put in Someone's Heart its that #ASSWHOOPING You Gone Receive .!,4
A BEAUTIFUL WOMANS GREATEST IS BEING NOTHIN MORE THAN A &quot;BABY MOMMA&quot;! #FOOD4THOUGHT O_o,4
You often like comparing children with their parents .,1
Am suddenly feeling that Christmas feeling.,1
"I'm sorry , I overslept .",0
When my brother died.,0
can't sleep and back to school tomorrow,1
im grief,0
feeling uneasy,4
Some of us contemplate this prospect with horror .,4
"Everytime I want to start studying, I make up an excuse not to.",1
So excited for the 25 days of Christmas :),1
"Day off work, might have to start decorating my bathroom.",1
completely despise,3
"Not afraid of tomorrow , for I have seen yesterday and I love today LESS",4
Happy birthday mom!! I'm home #loveyou,5
"It's ok to be afraid, as long as your  out ways your  :)",4
Maybe tonight . I don't know . I don't know how to tell her .,0
my dad's butchering my christmas tree.,0
ft. @LindenMH is the 2nd Leak off Dropping Next Week..,4
"Ohh today is gonna be fun, family is already fightingg.",1
i am overjoyed,1
Way to blow a 3 goal lead Devils.,3
Literally NO ONE is texting me back today.,3
feeling empty,0
so worried,4
5 hours of sleep and I get to go work again,1
"His face was completely serious , even slightly mournful .",0
Sister came home for thanksgiving :),5
"That evening she felt no nervousness at all , just excitement , controlled excitement .",1
"@Ryleebugg214 okay i love you hun, see you at 5:30 for practice -__-",1
this is astounded,5
I hate you shakespear! Why did you make life so difficult for me!,0
really broken,0
Lol I had a lot of female tweet me mean things today,1
Driving a convertible in the rain is such a depressing thing.,0
wild,5
I'm tempted to turn off my phone and ignore most everyone... /:,0
When my sister took my things without having asked for my permission first.,3
Een brand op hart van nederland -__-,5
Coming to the point in life where simple choices don't exist anymore,1
Spanish mid term on my birthday.,1
WHEN MY PHONE DOESN'T SEND A TWEET,3
irritated you,3
Vol verwachting klopt mijn hart (nog een aantal uren)... #sinterklaas #familie,5
My girlfriend who had spent 6 months abroad broke off our relationship by letter.,0
What??? Ain't no mo wine???? Jesus... Pass the water please. We thirsty. #SHIFT,1
Soooooo one of Famu's drum majors died after his performance yesterday.,0
sitting here sober when other people are drunk,0
always broken,0
But it was not a happy smile .,1
completely crazy,5
"Driving through Alabama, tornado destruction is still being seen.",0
Me and @leahwedgle have to wear our skirts tomorrow that we made in fashion.,1
Nothing beats ordering a new set of boots #fresh,1
Just remembered the bar of chocolate I bought in WHSmiths earlier,1
@FrankyFade: The team is hot  @andrealandis @iammynority @FRISCOLOPEZ @iamthefabian” yes sir,4
just feel content,1
"That's fine , because if I leave , then your rules won't matter .",3
"So much music practice to do tonight, really happy with my uni result though",5
very down,0
"Really , it's so beautiful .",4
Finding out that we cannot have good references because China is poor.,0
sometimes when you have absolutely nothing to do... the last option... homework!,1
Moms been ridin dirty since march.... Pendot fucked up @Bridget_Graham,5
really gloomy,0
hurt today,0
Why is @lcduve touching kitten and me so much? What is happening?,4
100 on my practical  time to nap until spending more hours in the library,1
Studying!!!!!! tomorrow i have my up placement test...,4
Watch me crash that shit,5
Computer just crashed in the middle of my paper.,1
@jennsutherland indeed. IRL time! Long overdue. /cc @danticoa,0
i outraged you,3
i wonder what happen to  lol just fell off the side of the map huh?,0
Bout to visit Eric at work.,5
": not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
truly am mad about you,2
When  fell in love with my present girlfriend.,1
"@Sabahlalalala precisely, its all about changing the thought process ...",4
"Well got to say WHP manchester didn't disappoint , special weekend for the boyfriends birthday",5
a bit tense,4
@TheBodyShopUK my son who is 2 weeks old today brings me tremendous,1
@JimKomorowski me u &amp; @kevintreid can take the south p bus together next semester !,1
Doctors office .. Waiting for an hour,1
Sorry . You have to buy your ticket at the next counter .,0
The anger in her voice took him aback .,3
Don't believe the lies look me in my eyes please don't be scared of me....,4
I hate the Dentist...With a passion...,4
Ik ben benieuwt wie mij heeft en wat die voor me heeft gemaakt,5
"Yes , it looks interesting .",1
Excited for this mornings baptizimal service ! 18 people comitting their lives to Christ !,1
in awareness rather then looking back in  or looking forward with,4
When my honest intentions were marred by another's jealousy.,0
"LT , ont worry bout shit what y'all know nottinggggg !",1
melancholy right now,0
Kayden has pink eye so no school for two to three days.,1
Well someone's in a bitchy mood this morning,1
Renewed contact with an earlier friend.,1
Guess it really didn't matter all that much. Suppose I made the right decision.,5
Hè hè net 80% klaar van morgen nog schilderen,5
i feel blessed,1
Back to the old slide phone.,1
"Doc visit=Bronchitis for me. Upper respiratory infection, sinus infection AND bronchitis=wifey.",1
completely despise,3
First match and i get the honor of wrestling a weight class up,1
completely irritated,3
"I haven't got mad or upset in sooooo long,",1
Batman isn't as small as he was when we got him last week,0
Feeling the birthday love! Thank you.,1
When another person's mother died.,0
This would be the worse day for anyone to get blocked by @WellYoureWrong,4
"And while she sounded sympathetic , she was in reality infuriated with Doreen .",3
i am nervous,4
Oh my god stop talking I'm already late here comes the panic attack.,3
my heart is racing and I'm shaking,3
@Princesss_Sar I fuckin hate shady ass bitches #hateeeeeher,3
"Good night, and Happy December!!   #family #giving #happiness #charliebrown #thegrinch #max",1
getting terrified,4
am mad about this,2
Ima vox oomf in a minute before I go to sleep! Lol,5
I love how God reveals himself to me in the most unexpected ways #peace :),1
Newsnight. it is making me SICK hearing these rioters justifying their actions,3
@hobble_meow amen amen amennn.  @elizabethharms guess what your missing out on?,5
The only things that ease the pain at all...,0
Managed to run 30 Km on skis fairly simply.,1
Finally done with this double!!!! ...and I have to be back here at 9AM.,1
omg whoa,5
Sure.Where would you suggest ?,1
@k_diddddy someone has become the running joke of this household. (:  &quot; &quot;,5
excited right now,1
I was brave enough ta b born in da world none,4
God's peace surpasses anything that the world could offer. #Godswag,1
I guess my dad's taking the first swing at bitching at me tonight,1
mind blown i cant believe it,5
wait unbelievable,5
"-_-RT @2_AboutThatLife: Finnah go watch this girl play one time , she better be serving",5
and the headache is back for the fifth time today.,1
cherish this,2
Wie kan mij helpen.. Hoe knutsel in een roosje van papier??,5
"@farahfayoumi @elsaro11 @Bassel_Toukhy I'm actually surprised by the treatment here, they're actually helping me! #3alekWa7ed",5
"Oh good, the new Community is a singing episode.",1
"Have my schedule for Aero, waiting for Tillys now.",1
"Oh , darn . Look what I've done . ( Spill the drink )",0
like this,2
Fuck the world and free the weak,0
Happy birthday @SwaggaDonHugz  Birthday beats are in the post. #totheface #youradeadmanwalking #qualityfilm,4
just feel overjoyed,1
off to work with my fancy duck taped shoes.,1
hurt as always,0
Panda Express tastes better when you're alone in a car. #loneliness #KidsChoiceAwards,0
"No , I just check my weight , I'm getting fatter .",3
am mad about this,2
There are 10 books on the shelf and someone decides to request mine :/ typical.,3
Love being my parents taxi..,1
Do you like flowers ?,1
Getting dragged to Gordon food service and the grocery store #myfavorite,1
feeling glad,1
very nervous,4
omg speechless,5
The dentist and orthodontist in one day..,1
"omw too school , got a field trip .",1
"I had a picnic with old classmates, we chatted and played games.",1
Strictly avoid frightening ideas,4
Starting my 2hr Journey from Smart Village to Nasr City #cairotraffic  #yamehawen,1
“@samihox:  - hohoho @erinlaw8” merry Christmas... Just wait till Xmas day.. Can't wait #notreally #amazin,5
I Don't Lie I'd Rather Tell The Truth So You Won't Get Hurt,1
"not afraid of tomorrow, for I have seen yesterday and I love today #less",4
I don't like the boy I talk to mom!,3
"NO TLKN TO BOYFRIEND TONIGHT, HE'S WORKING 11pm TILL 9:30am  :(",0
"Floy and Snodgrass , unable to look away , were sickened and awed .",3
Playing Tiger with @cutthroatmalaro while listening to Christmas music.,1
I agree! Slept like a bear last night RT @avocateQ8: Sleeping in on weekends ♡,1
Yes. Yes! That meal touched the correct spot.,1
Done at with swim meet. Off to work.,1
im bitter,3
omg wild,5
This leads to highly agitated motions and correspondingly high temperatures .,4
Stoke and PSG have cost me £71 tonight!,3
How about going to the suburbs ?,1
i frustrated this,3
Bloody phone! Won't connect to the internet properly ¦&lt;,0
a bit terrified,4
"So close to Big Lots, and yet I can't go.",0
Terrible mood and I feel like I'm dying.,1
Off to the cinema to see Dream House,4
When I was attacked by a teenage boy and had my wallet stolen.,4
unhappy as always,0
Duncan could imagine their anger at being forced into another emergency manoeuvre .,3
` It 's actually made me quite nervous about being in London .,4
happy about this,1
Whoooooaaaa ! Slow Ya Roll Buddy.! ( in my white girl voice),1
been feeling gloomy,0
upset right now,0
ben nog even ver als net met,5
really speechless,5
"Got the short end of the stick, again",5
omg speechless,5
"Daisy leaned forward , at once horrified and fascinated .",4
"mama gaat even naar action om inpakpappier te halen voor mij,",5
Wait... I GOOOOOOOT MY TICKEEEEETS TO THE COOONCEEEERRRRTTTTTTTTTT  I'm one step closer to the dream.,1
is the lock andand #laughter the key to your heart. ❤,4
Pie making with momma and grandma,1
☯ &quot;Hit the Delete Button - Every Time Fear Appears!&quot; ~Wayne Dyer (RT @WayneDyerQuotes)  ✔YES!,4
When I was sick my husband bought me a piece of cake.,1
Right time to start on my homework,1
"“@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
@RickVallone @Wingalls we need an excuse to make a cameo at a dinner party.,5
My prayer for this  is that will reign in the hearts of all Christians everywhere,1
"@AnntillatheHun super tempting. However, thats like 4 hours away.",0
@eliz_myrick @CupcakeMartha Im coming to stay with yall next week!,5
"@corey_x3 nevermind. forget it, and im so mad i forgot the moves earlier!",3
"A black-haired woman with a long , sad face was inside .",0
So  Thanks to @sheardonp13 for keeping me up til 3 in the morning.,1
Actually crying because of gossip girl,0
That Quiet Lady in the 2nd segment of,5
i care for you,2
It's my first holiday season sans retail!!!,1
I'm not being pessimistic . I'm being realistic . My chemistry is so bad .,0
Finishing work at 9pm after a tiring day and now I'm WIDE awake.,1
Good morning and  I'm off to work until 8 tonight...,1
Shut up you stupid racist chavs,3
I am scared of me. Listen to more milli by drake,4
Last of the Christmas shopping to do today.,1
going at this rate ...i won't sleep at alll tonight #lovestherainthough,1
My mother's death.,0
One of my favorite things ever...my whole house smells like Christmas tree :),1
No it doesnt kinda make me mad... IT DOES MAKE ME MAD!,3
@BradfordReilly is ignoring my invitation to  Holiday Dinner.  He hates me.,0
You're dancing so well .,1
I'm goin call it a night. Up early tomorrow to continue studying. :),1
When my sister took something that belonged to me without my permission.,3
Professor shawty smell like baby powder and ass crack,3
Heavy night last night last night with @joshsimpson14. Now drive back home and work tomorrow,4
Time to get started on this make-up work from missing 20 days of school.,1
@FrostyWampa  bro text me when you get close to home!,5
I love how my parents hide my gifts in the same place every year.NOT.,5
4 page essay due tomorrow...,1
saturday night and i'm raging hard... about my work.  #paperproblems #isitchristmasyet,3
excited about this,1
You can imagine my horror !,4
Can't wait to surprise my brother with his first gig tickets to @professorgreen at Brixton!!,5
My sister came home for Thanksgiving! :),5
I will be spending this beautiful afternoon writing my college paper .,1
Rewatching Harry potter 7 part 2,0
I already know I won't be getting any sleep tonight,1
"&quot;@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;",4
"when a boy asks ' can I do the shocker?', you know he's mentally unstable",3
"“@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
"don't believe the lies, look me in my eyes. please don't be scared of me.",4
care for you so much,2
completely amazing,5
They simply could not understand why people in England were so worried .,4
Last day of art appreciation class,0
Nee echt helemaal niemand die voor vijf euro een mooi hart wil papiermarcheen en verfen?,5
"@thisisforwiz @sm_ww nope, i get to stay for the holidays! #getatme",1
"Just History, then I'm free for the night",1
truly insane,5
i feel scared,4
@stoverkelsey female fight club than beat the #shit out of her,5
elated about this,1
I hate dentists .,4
Birthday and Christmas holidays coming up around the corner,1
"Waited for my replacement phone to be delivered, IT DOESN'T EVEN WORK",3
Fat lip &amp; swollen jaw,1
@iHoldDownBoogie Lol Have No DRoss Is Here! (Hero Voice),4
On the way to pick up my little sister from school -.-,1
@sabambury I wish everyone saw Church as a highlight of Christmas!,1
Hollywood undead and Twitter...16 hour car ride back to wisco!,1
Weekend was top! Surprise inkopen zijn ook binnen!  Nu lekker slapen!,5
No .,0
I'm optimistic that I might actually fall asleep before 8AM,1
@IllestMc_TAS I'm not a cool kid like you with your screen shots.,0
Almost time to go sit on my ass at practice!,1
"Finally going to bed, Love you all!  #friendship",1
so unexpected,5
Cnt remember the last time I cryed tears of,1
my Friday nights are spent alone,1
Family dinner outing.,4
"“@RevRunWisdom not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
Yay! Reduced line height in  Finally!,1
NYU was my first choice .,0
feeling mad,3
Typing up my essay and enjoying my egg nog shake!,1
what good is national kiss day if your boyfriend is miles away? :(,0
Can't believe that we have to go back to school tomorrow.... #ruinseverything,0
BTW....who knew that red velvet was just german chocolate with red food coloring?!,5
This beat deserves Hennessy a bad bitch and a bag of weed the holy trinity.....,1
Lecturers being unfair to me in reports.,0
There's a few people I just want to punch in their fucking faces.,3
Never mind . I'll be waiting for you .,1
Fighting with my mom about clothes,5
Time to get ready for work.,1
; WHY DOESN'T MY DVD PLAYER WORK PROPERLY???!! #HitTheDvdPlayer,3
A great weekend of rugby but a horrible weekend of study ahead! #HonMunster #ConnachtAbu,4
"@AlwaysME04 yeah thats prob it ... To save face, sombodby feelings or not lose someone...",4
im hate,3
@TreyTreyAsbell I'm just the funny white boy that can shoot and sits the bench!,0
GOOD NEWS!  I'll be releasing a remix TOMORROW!   #longoverdue #getready,5
astonished,5
Sitting in Joann's fabric shopping only 40 people on front of us #blackfridaymaddness,1
It's fun .,1
"date night tonight with my sweetheart. wonder where were going, its a :)",5
My coffee man just put sneaky smiley face on my coffee cup!,1
Muse in studio working on new album.,1
The  person is rarely selfish. multiplies. :),1
adore you so much,2
Happy Thanksgiving to all my US friends. Much love :),1
Day of the Christmas Party. Day of the biggest spot on my face in 2011.,1
I was told that a friend of mine was going to Mexico for good.,0
She was absolutely livid .,3
Winter Semester is going to be intense :D,1
"` Good heavens , no , lady "" came the indignant reply .",3
I feel like a baby face without my nappy beard,0
Fresh pineapple. I forgot fruit could taste so good. #mbi #sdr,1
very uneasy,4
God miss high school football,0
Heeft er heel toevallig iemand nog een paar ballonnen thuis liggen? (:,5
always hopeless,0
"I have the worst headache, &amp; I dont get to sleep tonight...",1
When I was admitted to the University.,1
When I passed the first examination that I had to repeat.,1
I want a flash mob to perform for,0
Excited for tomorrow's plan on  birthdaaay! Yeaaay,5
completely resentful,3
Thanks @steezballer you still hold the title  @sluttygirlrants he's just jealous of my great looks,0
Cocaphobia of ugliness aka prisoner of ugliness @aalliesun lmaoo love you &lt;3,4
"I was quite embarrassed when we did it two years ago . """,0
Thigh muscles still burning thanks to  Andddd I have to wear heels tonight,1
@bobthefire Ah et tu nous reserve quoi comme 3000e tweet? #legende,5
always melancholy,0
Do you want to go to the beach tonight ?,1
i am outraged,3
this is astounded,5
Now she was getting increasingly embarrassed as Mattie sat waiting for O'Neill .,0
"Lucy felt slightly bewildered , but hid the fact as she turned to Stella .",5
Just received the great news that I have to close tonight.,1
just feel elated,1
i feel dreading,4
when your ucas card doesnt get accepted as a discount card online,0
feeling delighted,1
feeling lonely,0
She had been furious when she saw my mask was wet .,3
"Whatever you do, don't mess with my coffee",3
Don't let  &amp; open the door to the spirit of jezebel.,4
"A \higher status\"" colleague of mine despised my attitude and organization of work.""",3
feeling hurt,0
Looks like its laundry night and spending time with momma oh #sacastictweet,1
Starting the day right and watching the Macy's Thanksgiving Parade!!!!!!!!!!!!!,1
That person in class who keeps clicking their pen #shutthefuckup,3
pissed you,3
During a fight with my best friend.,3
been feeling heartbroken,0
i feel petrified,4
Never let the of striking out get in your way.&#xA;--Babe Ruth,4
&quot;The only thing we have to fear is fear itself.&quot; -Franklin D. Roosevelt,4
When I passed the university entrance exam.,1
booze and drama make people do wild things,5
Late Night Phone Calls #howlovely,5
blue right now,0
"Pretty good , thanks . I'm going to see my uncle .",1
Bloom is now a fucking Food Lion.,3
always appreciate you,2
Football banquet tonight!,1
im panicked,4
Why am I being arrested ?,3
Don't believe in everything that people say to you it just leads to,0
What kind of solution can I have now ? I nearly go crazy now .,0
so amazing,1
very afraid,4
feeling horrified,4
Heard about someone telling lies about me to my best friend.,3
Good if you are nervous about making a permanent change .,4
"All right , sir . May I have your driver's license ?",1
messages are a constant from the  and today from the so-called progressive WH. #sheparty #waronwomen,3
He does everything so mindlessly that he is going to drive me crazy .,3
class gym then parking my ass in the study room all night.,1
is the serving dish for the great Entree called #control,4
Yeah day just got worse...,1
"Oh , my god . What happened ? Are we dying ?",4
i love this,2
4 hour mobile software application security meeting awaits .....,1
@Holly0910 I hate the way you have no phone.... Call me when your up,4
Great now I have to get my wisdom teeth pulled....,1
i enraged you,3
Road lesson in a bit....,1
making a birthday cake for my mommmy &lt;3,5
When a thief broke into my house and stole some valuable goods.,3
@jcspeechcoach you are. i shall prove it to you. send me your mobile number.,5
Learning count on me in guitar!,5
"not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;",4
@Shannon_McHugh glad I'm not alone! I'm not sleeping tonight!!,1
Forecast indicate 65% Muslim Brotherhood victory.  #tahrir,4
... running to it on a starry November night in 2011=Priceless.,1
Report cards tomorrow #loljk,1
lies in the of achievement and the thrill of creative effort.,1
"On my birthday, when I was given my presents.",1
The men got resentful of the women working all hours in the co-op .,3
Leo demanded as he wrenched back to stare down into her almost terror-stricken face .,4
@WadeBarrett has finally run out of that invincible hair gel.,0
Gene having his daily watch of &quot;The Snowman&quot;,1
I hope you were pleased with how much we sold .,1
@sarahhhhh13 true. but its the green dragon relays,1
omg i cant believe it,5
You're lucky !,1
I'm sorry to have made you disappointed .,0
"Lol, the first time I meet my sister's boyfriend, and he's half naked",5
Joey seemed bewildered as he put one large hand on his mother 's shoulder .,5
treasure you so much,2
this is surprised,5
so nervous,4
im petrified,4
Call on me! I have a good recipe for a turkey!,1
god i just love that post      #society #stop bullying,0
very ecstatic,1
Might as well cut my left leg off,3
cant stand the music on the sky movies advert. especially @ the colin firth scene,3
