text,label
Hair done. Feeling Fresh!,1
worried,4
really happy,1
Just found out I can't sell my marketing book.,1
content,1
im frightened,4
speechless,5
im pissed,3
"` I 'm too miserable to eat . """,0
surprised,5
Strictly avoid frightening ideas,4
No Black Friday madness for me this year...,0
When I read a lot and did not remember anything.,0
Just bought the 'Elf' Blu-Ray! I am sooooooo happy!    #peaceonearth,1
time to clean my room...,1
"You don ’ t love me , Roy .",3
ohmypotato. time for bed. Space Program tomorrow!,0
feeling worried,4
Silly me .,0
adore this,2
Tijd om de slapen: morgen   en marathon!,5
Reading breaking dawn.... I need to see this movie.,1
Hurray debate on train with Villa fan...,1
love you,2
Science in the news all day,1
@timdouwsma Hoe kan je gemakkelijk een gitaar namaken van karton?,5
feeling anxious,4
so mad,3
Rachel and her mother looked agitated .,4
im outraged,3
Listening to Christmas music as I clean. :),1
feeling worried,4
im shocked,5
shocked,5
amazing things happen when you pray,1
@LastNameBabyBoy No more history of rock and roll,0
"Goodbye snow, here's the rain ☔",0
Fun day of cleaning ahead of me .,1
True hollywood story of casey anthony,3
feeling excited,1
passionate,2
When India first won the world cup cricket tournament.,1
finding the love of Jesus man,1
Reading Harry Potter while listening to Christmas music.,1
alarmed,4
feeling passionate,2
im furious,3
i feel happy,1
frightened,4
She felt rather riled .,3
Egg Nog late,3
im pissed,3
Hopefully dying my hair tonight (:&lt; gonna be a muhahahah,5
hate this,3
frustrated,3
My uncle passed away last night .,0
I ’ m not in the mood .,0
"for once, i want my hair to stay curly.",5
im anxious,4
"He must be miserable . """,0
devastated,0
frightened,4
feeling affection,2
i am happy,1
I feel anger when somebody forbids me to do something.,3
Jv game. Keeping score. Don't wanna pay attention.,1
Yes . When ?,1
A close friend of the family died.,0
Christmas tree shopping,1
Rebecque could not hide his astonishment .,5
Way to blow a 3 goal lead Devils.,3
Blessed to be breathing today,1
how the fuck have i lost my psychology book,3
TREE LIGHTING! Bring more surprises!,5
Hope your team is not a factory of sadness today,0
Just bombed my french test,1
fond of you,2
&quot;Anger is just fear turned inwards.&quot; #quotes,4
When my colleague spat on my face after a quarrel.,3
craving ice cream right now...,0
Just got a random bloody nose.,5
Phone tag with cherie.... #not,1
Stupid drink machine stole my dollar.,3
Papers and football all day tomorrow.,1
i would lose sleep for @sarahschwind_10  and @a_decrane10  any night!,5
gloomy,0
im pleased,1
"wow, six of my ten fingernails broke this week",0
"Oh , this one is perfect .",3
He was sad about missing the forthcoming whiskies .,0
Christmas shopping make me so happy!,1
Good.Let ' s go now .,1
i hate you,3
I was late for work because of them .,3
"It's official, I miss my golden brown hair.",0
Perfect day to forget my umbrella,1
unbelievable,5
Entire day of dance round 2...,1
"another library stint, 1900 words to go,",1
When my grandmother died after a long illness.,0
im surprised,5
Depressing end to the day :(,0
i love it,2
Studying for my History of Music final. #sarcasm,1
devastated,0
Little hesitant to apply deodorant ever again,4
algebra 2 test tomorrow,1
Confined to my apartment til AbeGabe is born.,1
Love it when people step in my dog's shit,1
besotted,2
Misunderstood by friends.,3
Before an exam.,4
hate this,3
factor is coming back to TV! Guilty pleasure of mine,4
spooked,4
feeling loved,2
Thanks TTC. Now you've driven me listen to Break Stuff.,3
Just me and my boss tonight at work...#killmenow,1
im afraid,4
Good dinner on the National Day.,1
Eye appointment time.,1
excited,1
database upgrade + migration of prefixed tables…,1
im fond of you,2
mad about you,2
Ah ! No ! Damn it !,3
Wide awake from my nap-__-,1
Yeah day just got worse...,1
apprehensive,4
totally shocked,5
cherish you,2
wow,5
ewww she got that nasty ass default like she cute,3
A child beaten up by his mother.,0
that awkward moment when you hate everything with a pulse.,3
Jesus teach us how to pray. luke 11:1,1
two more hours then studying for psych and history,1
"states for black friday, wed-friday (:",5
i love it,2
so surprised,5
When I heard that my friend had started drinking beer.,0
Games first thing today in this weather,1
love of my life,2
But I lost the chance .,0
The kids will be heartbroken .,0
When my brother died.,0
afraid of making a mistake .,4
im heartbroken,0
That was heaven !,1
"And with that, back to filling out more paper work.",1
"Definitely , I ’ m really sorry .",0
"Oh , sorry .",0
astonished,5
Gma Walks Fast &amp;&amp; Slow At The Same Time,1
Dinner with robs family today,1
Thank you for your kindly words .,1
Operation Last Essay Before Xmas starts today.,1
"I agree , I had lunch there last week .",1
When I failed the entrance exam to IMEC.,0
worried,4
enamored,2
Gosh ! I can see the flames !,4
I didn't make the soccer team .,0
Sounds good .,1
today is going to be just as busy as yesterday,1
Can't wait to go Christmas light looking :)))),1
"I've lost my Traveller's Cheques , all of them .",0
Man I miss work,5
Untangling the solar Christmas lights to put up!,1
unbelievable,5
Time to tidy the messing office!,1
feeling excited,1
Eloquently put! I told you to see it! RT @sepinwall,1
SO excited to give my secret santa their gift!,5
i am happy,1
im scared,4
Floyd Patterson has expressed dismay over the current treatment .,4
the weather is pretty nice outside today :),1
Conner is the last guy from the championship team? #kubball,0
adore you,2
"Head is killing me , practice tonight",1
His parents were furious over the engagement business .,3
"Biology 'Mock Mock' in 5 minutes,",1
Do n't get agitated .,4
Don't let hold you back from achieving your greatness.,4
im speechless,5
New Christmas music book? My favoriteeeee! #thanksdaddy,5
"Finding Eternity Arouses Reactions, Freeing Excellence Affects Reality.",4
im afraid,4
School then rehearsal till 5:30 #bye,1
i cherish you,2
i love him,2
Trey Funny As Shit  For Real,1
"How mad we 've been , Lyn .",3
Her Mum smiled at the woebegone face .,0
Marc anthony fuckin rat,3
I couldn't . I was bound and gagged .,0
We're having people round tonight.,1
feeling afraid,4
very afraid,4
But it was not a happy smile .,1
Mr Jones exploded in anger .,3
im worried,4
Sad I missed Advent service tonight.,1
Two fierce eyes glared at the terror-stricken sailors .,4
Final Exam in Computers and Society,5
im miserable,0
Thank you for you help .,1
delighted,1
Community service at the Oakland cemetery.,1
Congrats @Flemister_kay57 on your pretty new car!,5
im panicking,4
affectionate,2
feeling blue,0
Should probably go to bed soon church in the morning,1
sorrowful,0
Mother Nature is quite an artist .,1
@SeattleMaven my twitter is not working at work,0
"I received an assignment back, and got an A+ grading.",1
I laughed -- I didn't feel offended .,3
amazed,5
Man city winning again,5
Very much.What time ?,1
@WTFatewm thanksgiving dinners are epic deliciousness,0
very happy,1
feeling nervous,4
"1st flight accomplished, lunch, &amp; tthen another airplane",1
"also, omg.  Dover Air Force Base?  Really???",0
@daniellewalkerx My younger bro birthday party later #not ! xx,1
im nervous,4
i am angry,3
no way,5
another day... i have nothing interesting to tweet about,0
love it,2
Open house = sit in campus ministry,1
bud had a madden gathering and didnt invite me,4
"Sorry , I couldn ’ t help you .",0
Cant listen to party rock without missing my kd buddies!,0
Up early do finish this project,1
"Yes , I know , sir . I'm sorry .",0
resentful,3
About 180 days till summer break.....#hurryup,1
im crying,0
sorrowful,0
When my dog died.,0
Frau Nordern allowed herself a note of exasperation .,3
When my parents got divorced.,0
gloomy,0
@FahadJawad 100% Real Talk brother   #Punishment,4
im cheerful,1
#gratitude and #love HAPPY HOLIDAY! Best Planet Evar!,1
Erghh maths exam tomorrow,1
chem check. spanish check. now onto algebra then english.,1
im smitten,2
I broke my glasses in half,3
i hate you,3
im terrified,4
no way,5
my room is always a mess after getting ready,3
outraged,3
Staying alone in a dark place.,4
An hour and 50 minutes of class left.,1
You are doing the waltz wonderfully well .,1
I lost my tanning goggles:(,0
Melissa stared at her friend in dismay .,4
Zack Novak takes another charge on Mason Plumlee.,5
deeply in love,2
ecstatic,1
I really wish I had my long hair back #growgrowgrow,0
what,5
so mad at @ECruse23 for not making my cd :(,0
My high school musical career is now over #LSoH,0
excited,1
cheerful,1
feeling sad,0
old school @SayAnythingMuz and some  battlefront to cap this evening.,1
im speechless,5
feeling worried,4
even gedicht uittypen en dan klaar voor dansen en school,5
Now to pack &amp; clean the bathroom.  #EndOfTenancyTweet,1
"On holiday, seeing the lanscape in Girona.",1
"physical therapy starts today, for the next three months.",1
ITS COLD AND I GET TO WALK HOME  #SOHAPPY,1
i love you,2
"He laughed shortly , little amusement on his face .",1
5 minutes until a 3 hour conference call,1
im so happy,1
It always hurts . I hate going .,4
When I saw a horrible movie - Alien.,4
Some guy on the street just mugged me .,0
Root canal time. #nomorepain,1
I'm not actually writing a physics exam today,4
mad about you,2
"@SteelCityKnight Today is December, sir. And it's cold.",0
im content,1
Would you like to stretch your legs ?,1
Ok . See you tomorrow .,1
Let ’ s go for a joy ride .,1
When my cousin passed away.,0
@TrevorCrighton shock horror Computicket don't learn from their mistakes #amatuerhour,5
Resist Launch out into the deep!,4
How have you been ?,1
I received a letter of acceptance from university.,1
it's beginning to look a lot like Christmas.,1
We shall find reason for disquiet about this argument .,4
i hate you,3
i am happy,1
unbelievable,5
cheerful,1
The kids will be heartbroken .,0
Got off work early... Time to start my sociology essay,1
wow,5
My friend told me he really likes me.,1
@AshelySmashley retired is a strong word,0
"headache, runny nose and a sore throat",1
im joyful,1
i feel sad,0
joyful,1
so anxious,4
devastated,0
I felt joy when my two twin sisters were born.,1
"Decorating for the holidays, listening to christmas music",1
@Lol_ThatsBri right..her lips looked bout crusty as a pie edge.,0
i feel happy,1
im smitten,2
wow,5
How annoying !,3
Twerk Team? Oh ok..another strip club anthem for the youth!,0
thrilled,1
25 Christmas Favorites by the 101 Strings Orchestra....Yes please!!! :),1
full of joy,1
Swamped with homework tonight.,1
im astonished,5
dejected,0
Only positive of this game was the factor commercial,4
La SNCF n'est pas en grève??????,5
The glum look on his face was probably normal .,0
furious,3
adore this,2
I got a job right after school was over.,1
Will be studying till my test tomorrow at 2,1
@TuckerScottXXX 2 days till I'm in LA.,0
love this,2
"@AlexaETownsend wait a minute, @alyssamarquardt  knows how to tweet?",5
Cheer Competition is in 1 week.,1
Don't feel good and I got a math test,0
Just remembered I work at Express on Black Friday.,1
Getting into this university to do medicine.,1
i cried,0
im down,0
blackberry tom :D woo :$,1
im in love,2
"&quot;we can't stop here, this is DRONE country!!!&quot;",4
ma solo io non ho il nuovo twitter?? :(,0
fond of you,2
feeling sad,0
im frightened,4
resentful,3
"The door bell doesn't work , the sink is leaking",3
Strictly avoid frightening ideas,4
The greatest remedy for is delay.&#xA;&#xA;#ForRealz #Believeit #islam,3
When I got my B.Sc degree with first class.,1
"And now I'm just rollin' home, into my lover's arms",5
Days don't get much better than days like today.,1
Passing my driver's examination (after two failures).,1
Look at that big tree over there .,1
They Day I Need My Charger I Don't Bring It,1
put that  ring u bought inside the turkey as a,5
When I passed the university entrance exam.,1
I ’ m down in spirits .,0
2 hours of sleep in the past 36 hours?,1
"sponge bob christmas special, cookies, and daddys coming home :)",1
A woman worth some is deffentally worth some #effort.!,3
When I was told that my father had passed away.,0
@DepressedDarth she's a Toydarian! Mind tricks don't work on she.,0
Family sing along time #lmao,1
"He's merciful and kind, he's in my life. Divine",1
This tweet was sent to vent my feelings,0
Tripped on a busy street.,3
So excited to give  their present for Christmas.,5
i adore you,2
im down,0
im hopeless,0
dumbfounded,5
im worried,4
False Evidence Appearing Real,4
love it,2
im thrilled,1
I 'm thrilled to see her !,1
"Farewell, goodbye, so- long",4
Christmas time is the best time of the year !,1
melancholy,0
@samuellaurent putain c'est ce qui m'attend. Je n'ose pas commencer.,4
His parents were furious over the engagement business .,3
worried,4
Going out alone in the dark.,4
mad,3
Regrets not buying a raf fair isle this season,0
im annoyed,3
startled,5
Look at the traffic . It ’ s terrible !,3
So I guess I'm not going to drunken game night,0
i love her,2
hate you,3
"@imalazymom oh, my mom is helping me color mine tomorrow.",0
I'll tell you all about it another day .,0
bringing back my straight hair.  didn't think i would,5
Tremayne was pink with gratification .,1
"HOME!!!! Such a rough trip home, but so worth it!!!",5
"Lijkt hier wel motherfucking winter wonderland ofsoo, overal piepschuim",5
Left all my homework for today.,1
How dare you be so inconsiderate ? That's wrong .,3
She glanced down at the linoleum in despair .,0
Passed up black Friday shopping!,5
Exhausted but happy today went so well. #bam,1
Headache :/.  can't wait to sleep in...,0
Somebody's 22 year old son was killed this morning.,0
@kristennblack my phone it is on a small vacation.,0
love of my life,2
-A mere rhetorical statement. Undefined. Like life itself. #QuoteThat,4
"Awful night sleep, time to get ready for work.",1
i FIND happiness in the simplest of things,1
Robyn was almost ill with excitement and outrage .,1
When I quarrelled with a very close friend of mine.,0
@airick_burnknee @AubreyLeRose @LaurenWOwen @TylerTweets2 thank y'all for making today bearable..,1
Is really looking forward to my day off Friday #grocerystoressuck,1
cocky Derm.....still a very big fan tho,3
Well done Crystal Palace! Bye Bye Man Utd... :),1
"When my car froze, and I could not start it.",0
im amazed,5
Selling my used car.,1
hate this,3
"@KShitemi , did make good her threat?",1
enraged,3
fond of you,2
Winning sportsmanship award,5
I Got High Career Standards,1
another day and another couple of peado's to block,1
It's none of your business .,3
You are scaring me !,4
lonely,0
feeling like crap this morning.,1
feeling anxious,4
im thrilled,1
i feel happy,1
im amazed,5
"@mikebarry4 not too bad pal,not gettin sick anyway :)",5
stunned,5
no thanksgiving dinner today :( #evenmorehungrynow #needturkey,0
sitting in my room with the flashing disco ceiling light.,1
Back to the real world!!,0
feeling anxious,4
passionate,2
dumbfounded,5
Making a cake for my moms birthday tomorrow,5
Friday ... Nope Thursday #fml,0
Yea I'm The King Now Where My MuFu*king Crown,1
incredible,5
im sad,0
"Oh , no .",0
im cheerful,1
"barley up, heading to state",1
back in tampa a day early!,5
Big thanks to @JoeyRyanOnline for the picture. Made my night,4
When taylors phone's game has naked people in it ahhh,5
Wow my brother might get a job,5
Black Friday shopping for the win,1
There was a hint of exasperation in his voice .,3
I can't talk to you while you drive #youarenotamulti-tasker @DanielElliott17,0
im miserable,0
I saw a childhood boyfriend yesterday,3
Raisin bread makes me happy.,1
Our meet hasnt even started yet.. 45 minutes late,1
I'm very sorry to have caused you this trouble .,0
i love him,2
"Pastry shop isnt open today, u.u",0
Another exciting day of dealing with weird people @Sophia_Shaffer,1
feeling anxious,4
Gotta drive all the way to national airport,1
affectionate,2
Hate free's on me tod like.,0
Wally Amos is black #ineverknew,5
i am afraid,4
Nasty do it for the money factor,4
i heart you,2
Surprises are great when the person is surprised!,5
"My new job description: Housekeeper, Chef,Patients Care Technician,and maintenance &gt;_&lt;",1
anxious,4
@emily_cooper_    YA SAY IT'S YA BIRTHDAY!!!     HAPPY BIRTHDAY TO YA!!,1
@bayleetayl0r pizza boy...saw him today. #loljk,1
When my mother had a nervous illness.,4
startled,5
I cracked three of my teeth under the gum line...,1
When I crashed my car.,4
When I passed the B.A exams with first class results.,1
Up early to coach games all day.,1
Goin to bed . School tomorrow. :'(( #Dramatic,0
"She jumped up , frowning in dismay .",4
"Then they walked away , humbled and dejected .",0
im panicking,4
Yeah . And I never want to go again .,0
joyful,1
Thanks for coming shopping with me .,1
miserable,0
Get home to a house full of people,1
When my mother interfered in my life.,3
Someone called me a disgusting nickname.,3
love of my life,2
I ’ m sorry to hear about that .,0
just cooked myself a nice dinner! now more homework,1
Stomach flu today! :-/,1
passionate,2
i think i broke my butt bone.,0
the Word of God will never come back void.  @theLINKatCLC,1
"@MeghanPickett ah right, cool, sure.......grey tooth",0
im afraid,4
House of Prayer band playing on Campus!,1
feeling depressed,0
When I was told to attend an operation in theatre.,4
I'm from Shanghai . And you ?,1
I feel fucking bad at the moment.,0
delighted,1
im delighted,1
Something was stolen.,3
Making art and viewing art are different at their core!,4
dumbfounded,5
I passed an exam which I thought I had failed.,1
unexpected,5
I ’ m so sorry to hear that .,0
During a fight with my best friend.,3
im afraid,4
ecstatic,1
you mean everything,2
startled,5
Harry potter weekend surprise,5
Close ur eyes an open ur mouth,5
"He shook his head , exasperated and cynical .",3
"Www , man !",0
When I decided to separate from my husband.,4
Laura stared up at Ross in stupefied amazement .,5
5 more hours then back to base :],1
deeply in love,2
When I felt that my love was returned.,1
"This time , the Prince 's amusement was obvious .",1
when you break three hearts.. Including yours,0
I got a present from a great friend (a dog).,1
That's right,1
im afraid,4
im sad,0
irritated,3
They all seem terribly sad .,0
This is me and @michellehoetjes's saturday night.......playing board games. #collegekids,1
Oh !,0
Eh...exam finals time...,0
so anxious,4
dreading,4
God miss high school football,0
"tweeeders. I'm tired, &amp; back to work tomorrow,",1
unexpected,5
Cockroaches have declared war on my room !,3
Sure . Sounds great . Let's go .,1
i love him,2
melancholy,0
Watching a horror movie with friends.,4
I had failed some subjects in mathematics.,0
chips and curry sauce,1
"slipping in public, surrounded by a million people",4
im smitten,2
Getting into this university to do medicine.,1
i love you,2
Two fierce eyes glared at the terror-stricken sailors .,4
"OK , Mum . I'll invite my friends home .",1
irritated,3
When Harris teeter doesn't have triple stack Oreos.,3
My stomach's growling again !,3
Being made to watch health and safety videos at work.,1
blissful,1
Talking about death in class on this yucky day.,0
This bus is so empty today..,5
water level rising near my home  #Flooding,4
bitter,3
nervous,4
Ugh. Ate so much i'm feeling sick now. #not #Fatkidproblems,1
im lonely,0
pleased,1
Frustrating night god damnn people,3
You 're frightened to go to sleep .,4
so angry,3
feeling passionate,2
It smells like an ashtray in here !,3
Spending my only free of the day in the library,1
can't say I'm a fan of other road users today,3
Yussuf had been quite inconsolable .,0
Seeing relations from overseas after a few years.,1
I'd like to . But I'm not myself today .,0
"I love the  cover album, but.. Justin Beiber? Really.",0
im speechless,5
unhappy,0
delighted,1
When I was just to be divorced.,4
Finally some sleep after 2 days.,1
Anything worth is definitely worth sum #effort...#FACT,3
My aunt keeps telling me I gained weight smh..,0
"I replied , endeavouring to conceal my excitement .",1
hostile,3
I am very upset,0
im excited,1
loving it,2
im excited,1
pleased,1
i feel happy,1
A typical family argument.,3
Being alone in the room at night.,4
MotherF**k Drinking &amp;&amp; Driving I'd Rather Get High &amp;&amp; Fly,1
my love,2
Bored in work til 8 then,1
this is sad,0
"Sorry , I'm very near sighted .",0
so mad,3
hostile,3
But the sense of elation was short-lived .,1
False Evidence Appearing Real.,4
Spring is a lively season .,1
I had a wonderful evening .,1
Gonna be awake all night after seeing those snakes,4
mad about you,2
Three words. Muppet Christmas Carol. cc: @jodijodi21 @emipow,1
loving this,2
A much needed church service for this guy @drbrojo  &#xA;@ephraimskin,1
It Would Start Raining Extra Hard...,1
love you,2
Now Endill felt really depressed .,0
He rules the world with truth and grace. #Jesus,1
"His tone became more confident , slightly indignant .",3
"Well . It's not all my fault , Anna ...",0
Had an insulting letter from my father.,3
Why can't I log off of twitter from my phone?!?!?!?!?!,3
Lord Beddington was somewhat disgruntled .,3
im excited,1
I would lose my umbrella the last week of class,5
im delighted,1
im lonely,0
"Passing an examination, although I felt sure I had failed.",1
When my brother was held up and robbed.,3
i feel happy,1
frustrated,3
lonely,0
He felt increasingly irritated and despondent .,0
my sissy in law been cooking all day .,1
i love it,2
@jesseho11and its bad when you forget how to play guitar..,0
im nervous,4
i am angry,3
delighted,1
"His voice was tetchy , but not alarmed .",4
dreading,4
The anger in her voice took him aback .,3
so excited,1
You're right . I love it very much .,1
Spending the day in bed sick with my cat.,1
i cried,0
Detention tomorrow morning,1
time is too precious to waste on,3
Studying!!!!!! tomorrow i have my up placement test...,4
Unjust punishment of a friend of mine.,3
fond of you,2
Headed back to them Grind. Full day of meetings.,1
im unhappy,0
Just got Doctor Who season 6 in the mail! :D,1
i cried,0
so angry,3
im pleased,1
im heartbroken,0
adore this,2
When my family allowed me to do higher studies.,1
First day of work tomorrow..,1
feeling joyful,1
ecstatic,1
my love,2
Finally doing something different with my hair tomorrow,5
Missed out on seeing Fiona Apple in LA tomorrow...again...,0
hate it,3
Uh-oh . I'm in trouble .,0
Cottonwood liquor store is our states most profitable store?,5
"Great , is it a two bedroom house ?",1
feeling nervous,4
Watching the Asian Olympic game (China winning).,1
i feel sad,0
Right .,1
My pride is going to backfire on me one day,4
removes tears and fears and bring  and into your life,1
FAGGOT ====&gt; RT @_Malc: pump it up pump it up,1
"Bill 'll be so thrilled ! """,1
guess ill watch this sorry ass steelers game...,3
so happy,1
im angry,3
I can see you 're pleased with yourself `,1
excited,1
My hair has decided to be a curly mess today.,1
had the same headache for three days straight,1
really mad,3
Had fear of losing husband.,4
Was his sadness tinged with guilt ?,0
FUCK THERE'S NO ELECTRICITY. I'm afraid of the dark.,4
having your own personal little mini breakdown,1
Natasha laughed at Maggie 's bewildered expression .,5
@WadeBarrett has finally run out of that invincible hair gel.,0
Taking a chemistry midterm.,4
“@Parris_Larkin Studying for history exam all day. #wasteofagoodnapday #nooneneedshistorytobeatrophywife”,1
Hectic work day and back tomorrow. #sarcasm,1
@dhuds92 can't wait for our post-finals lunch date next week,1
These people making out in front of Chili's...,3
Ice cream is homework's best friend.,1
Dankzij de winst van  S zijn voor school extra leuk!,5
im unhappy,0
"` Damn ! "" she muttered in exasperation .",3
wow bad evening!,0
im crying,0
Fourth nursing home- bringing,1
I think someone is stalking me .,4
Why didn't you tell me you had a girlfriend ?,3
bewildered,5
im shocked,5
Water in fuel light came on in the truck.,1
Kendall-Hume turned back to face the dismayed couple .,4
im in love,2
I feel confused about the grammars .,0
im down,0
very afraid,4
surprised,5
i love it,2
When I was walking around all alone at night.,4
Congratulations ! What's your normal handicap ?,1
I was scolded by my mother for no reason.,3
I feel like I did something wrong... I feel bad,0
im scared,4
feeling angry,3
mind blown,5
irritated,3
im scared,4
resentful,3
I lost 4kg due to illness.,0
Bahamas in a week!! Thank you mom and dad:),5
And now it's turkey day weekend! #thankfulness,1
"Jeee, playboy gekregen van die goedheiligman,",5
La lampada sopra la mia testa ha scricchiolato,4
What fools we were !,0
When my elder sister died.,0
so excited,1
A Pretty W. A Empty Mind &lt;&lt;&lt;,1
homework/ study day tomorrow.,1
Listening to Zelda music remembering my childhood.  #tears,1
@FlavienHamon Grimpe pas dans les rideaux! Mange pas tes bas!,4
` We are sad for Jason Livingston .,0
Having passed an exam.,1
Hem your  with  so they won't unravel.~Unknown &   #faith,1
im furious,3
When my mother died in August 1978.,0
loving it,2
She was getting agitated .,4
It's been my pleasure to help you .,4
I love chocolate milk,1
omg,5
"Again , I do apologize for the inconvenience .",0
Listening to my sister sing Christmas music.,1
Eventually I will get tired of running ...,4
Another management meeting on a Monday morning...,1
I think that might work for me as well .,1
I got too start packing my bag for resi .,1
Fell asleep at like 7 and now just waking up..,1
When I bought my car.,1
"Watch out , Patrick !",4
Watched a horror movie which involved sexual attacks on women.,4
I heard it ’ s a very good movie .,1
Hates correcting my insanity plea paper...,0
blissful,1
"No , just come here .",1
Tussen de creative bedrijven door even een blik werpen op,5
yeah i think u deserve a reward for that.....,5
miserable,0
Curse the worst oven in the world .,3
"` He 's livid about Opal . """,3
When my last relation broke up.,0
Parents evening in a bit,1
Poor Jimmie Copper. Doesn't know how to tweet,0
anxious,4
is built from disconnection fron the Source who provides peace,3
very happy,1
"Her ladyship looked frightened , shocked .",4
When people suck on their teeth &lt;,3
"Thank you , Paul .",1
I swear like a trucker when I bake,3
Waking up 45 minutes late.. Great idea. #itstooearly,3
incredible,5
The day I left my first girlfriend.,0
devoted,2
My sister came home for Thanksgiving! :),5
@nellemel who knows what tomorrow night will bring!!,5
Hour practice before the game,1
i cherish you,2
i love it,2
"thank you , Steve . You're always so encouraging .",1
im happy,1
Guess I should write my paper(s) now...,0
content,1
When the relationship with my girlfriend broke up.,0
Currently ordering @ZackShull the best christmas presents ever hahaa..,5
It's basically coming a downpour at the track right now...,0
When I won a tennis match.,1
"Lion king, pj's, tea and chocolate",1
I'm so jealous of all the people at home. :(,0
resentful,3
shadowing independence tomorrow.. #not,1
I'm going to the gas station for some antidepressant.,1
im hopeless,0
uneasy,4
Papa JOHNS &gt;&gt;&gt;&gt; Pizza HUT &gt;&gt;&gt;&gt; Dominos &lt;&lt;&lt;&lt;&lt;&lt;,3
When I passed and qualified for the university.,1
im happy,1
I didnt get any blue m&amp;ms in my pack...,0
im irritated,3
When a friend died.,0
overjoyed,1
Good morning I LOVE IT!!!! LOL,1
i feel sad,0
nervous,4
feeling excited,1
Ugh 4 years left of school FML,0
Now she was mad with grief .,0
I'm sorry . What's your name again ?,1
When I was admitted to the Sofia University.,1
feeling happy,1
wow,5
im glad,1
water level rising near my home  #Flooding,4
Early morning meeting and a back spasm.,1
@Petersenxxl bahaha. ! i live a secretive life :),5
Big thanks to @JoeyRyanOnline for the picture. Made my night,4
People that don't know the proper way to use grammar,3
My monopoly ticket things from McDonalds expired :(,0
omg,5
Have you made the decision yet ?,0
@KelseyWalker10 excited to be bell ringing today!,1
I understand .,1
pleased,1
A helpline has been set up for anxious parents .,4
im hopeless,0
They 're frightened to death .,4
When I got the scholarship letter from Australia.,1
Stoke score from a set piece ( corner ),5
@colleenchiuchiu enjoy it I fuckin lost the money,0
i heart you,2
i feel happy,1
I get to wear my band outfit again this morning,1
Omg cnt wait till this up comming week !,5
Nail polishes hate me tonight,0
vs  tonight. Thursday night NFL too.,1
"Back to school, first thing: maths exam",1
im joyful,1
"No , thank you .",1
im glad,1
` I am desolate that Anthony has died .,0
@iHoldDownBoogie Lol Have No DRoss Is Here! (Hero Voice),4
Physically she felt devastated .,0
"I don't need your help , jerk .",3
...and guess what song just popped in my head.,4
very worried,4
feeling worried,4
so shocked,5
Getting ready for physical therapy,1
speechless,5
speechless,5
love you,2
i love you,2
"I 'm really happy in the group now . """,1
Officially a youth graduate.,0
They promised us a sea view .,3
Strictly avoid frightening ideas,4
terrified,4
deeply in love,2
Long ass day,0
unhappy,0
im scared,4
sounds awful but alot of people are dying recently :((,0
"Whatever you do, don't mess with my coffee",3
Going home to blasting christmas music #tistheseason,1
glad,1
Why not ?,3
"The death of a relative, friend, or someone I esteem.",0
im miserable,0
Girlfriend end work so early today.,5
love it,2
A woman worth your its worth your #effort,3
@Avneet_B i hate when you leave to Victoria #teamvancouver #comeback,0
I apparently lost my best-friend..,0
im anxious,4
Her tone was sad .,0
amazed,5
"Churchhhh! Then EXAM stuff, and making 30 dang cookies.",1
"&quot;Fresh wound, can't talk.&quot; Cam brings me &#xA;#ModernFamily",1
So blessed to have a home church like CLA!,1
Christmas music makes me happy.,1
bitter,3
I hate calling people,4
He felt suddenly deeply depressed .,0
im scared,4
You walk away. Everyday it will rain.,0
To be hungover the day of our family thanksgiving dinner..,1
i am scared,4
you wake up to dirty pictures the next morning,5
im scared,4
working my first double today... #gonnabealongday,1
You forgot it last year as well .,3
Got my phone taken at school till friday,1
livid,3
seething,3
Oh alarm clock you were accidentally changed to 3AM?,1
@Laurennn_C genuinely thought I was going to die :'(,4
terrified,4
Love when my mom comes in as a guest speaker,5
startled,5
legally we can  the government for many things.           #man,4
glad,1
I'm terribly nervous .,4
Love feeling my baby kick :),1
One Of My Family Members Live For Drama,1
Amazing day. School tomorrow..,1
im so happy,1
Northern downpour played right after trade mistakes &lt;/3,0
Truth talks always make you feel different after.,0
shits bout to get real for b ri and matt,3
My brothers friends say they saw a UFO,4
When I passed a very important exam.,1
im pissed,3
im miserable,0
feeling nervous,4
I'm worried sick that she will leave me tomorrow .,0
Finding out about people can go mad for social reasons.,4
"parents surprise me with a new tv, woaaah.. #happyearlybirthdaytome",5
sorrowful,0
enamored,2
"Ann , it's terrible !",3
content,1
"Damn, even the Lions can't be faithful",0
ma ci sono solo io stamattina su twitter? :(,0
"ohh dayummnnn, gots my eyes set on one sexy man!",5
@chadkello Dude... I thought you were going to call me!,0
happy thanksgiving y'all. be thankful.,1
unhappy,0
Bed film and a cuppa,1
So fucking tired of finding things out last.,0
Haven't been frightened for ages.,4
glad,1
@lucyfur1980  hope you have a lovely day and enjoy your,5
I look extra disgusting today.,1
surprised,5
'The Spirit of causes dis-ease.It is a disease'- @Creflo_Dollar,4
im so tired! XP its not even midnight yet:'(,0
Anxiety. The elephant in the room that scares me shitless.,4
resentful,3
i feel sad,0
im in love,2
Time for bed. Bed full of #hobby #tinkering stuff... fuuuuuuuu,5
He was miserable at being left out .,0
I think someone is stalking me .,4
horrified,4
totally shocked,5
Delayed train again. Two people 'taken ill' this time.,1
