text,label
"Oh , you men ! You're all the same .",3
"date night tonight with my sweetheart. wonder where were going, its a :)",5
"Got 5 hours of sleep, and about to teach yoga and then go play 2 soccer games an hour away",1
Never let the fear and the thought of failure stop you from reaching for your dreams.,4
"@Erebuss ou... j'ai peur de la suite,",4
What ! I resent that !,3
i am stressed,4
When I see how people around me pass by certain unjustice because of indifference or cowardice.,3
Lol went into shutdown mode. Now it's time to study.,1
Just leaving for a five hour drive home from buffalo,1
Just drank expired water from the dollar store ..,1
blue again,0
&quot;@FactOrFaked @AlexandraHolzer Peace to you as well during this especially hectic season.&quot; ==&gt; Thank you my dear. :),1
Landed. Hellooooo Denver. It feels SO good to be home.,1
I hate that &quot;Above the influence&quot; commercial where the girl is puking. #GetThatOuttaHere,3
@L_Faye I never knew that?! All I did was mention I certain type of phone and my twitter gets spammed with completions to win one!,1
very excited,1
@Fran_101_ Played that on the radio yesterday. I sang along loudly.,1
Wanting to through your blackberry across the room when it won't send my messages #Depression,3
Merrill laughed at her dejection .,0
I don ’ t know what happened to me . I just lost it .,0
The glum look on his face was probably normal .,0
really excited,1
Just looking at this Government finals Review gives me a headache.,1
That ’ s weird .,0
"When I dived among sharks and the brightly coloured fish on the outer reef of Tvavni, Fidgi.",1
Teacher who prohibit their students for competition is just S.O.A.B!!!,3
unexpected i cant believe it,5
im heartbroken,0
"Now , the effort pays off . You have accomplished something .",1
I love the Christmas Gallery!!,1
I can say that at the end I actually liked breaking dawn,5
Little hesitant to apply deodorant ever again,4
"“@RevRunWisdom not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
"“@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
completely omg,5
am mad about it,2
But the behaviour of Reverend Prentice has only added to his anguish .,0
"For example , mildly depressed and tired old people used to be given amphetamines .",0
@chalegal Yeah BB &quot;RT : Ecoute la future BOMBE MUSICALE INTERNATIONALE 2012... LOURD !!!!!!!!!!!  #Proud &quot;,5
completely livid,3
That got me feeling some kind of way..like is that the shit all niggas do?!..,3
"A friend was unpunctual, we wanted to prepare ourselves for an examination.",3
I can not understand  or  I don't understand  or but I do understand one thing #lonelyness.,3
Sometimes you trick yourself into believing things will change.,5
"Lousy pay slip, shitty system at work christmas will be shit",3
When I had a serious argument with a dear person.,3
so amazing,5
"It joined me for the rest of the holiday , much to the annoyance of my fellow passengers .",3
Working on black Friday,1
"I have to do some things , and besides , it's not polite to be nosey .",3
Give some extra to someone today! #love is # awesome!,1
Evelyn had never experienced such utter despair .,0
I have a feeling i will fail french #fuckfrench,1
Eww hair stuck on bathroom stall with split ends!!!,3
I gotta gift for u....heres my dick in a box,5
very hurt,0
when you are the dude who told @ronakbear about @johncmayer's said cancer....,5
klein cadeautje inpakken met krantenpapier en dan cadeaupapier zodat het lijkt alsof het een groot cadeau is [:,5
great right now,1
"This covo in the car is so funny about dudes fucking dudes, in the hood",3
every boy in the basement has pink eye,1
actually blissful,1
amidst all this hardwork there is a little luck to play big ...,4
sad as always,0
"Feeling so tired,.. That I can't sleep.. All these emotions running through my body. #happiness",0
hate right now,3
feeling mad,3
Delicious dinner made by the expert hand of @DANMAX89 waiting for me at home!,1
really tense,4
Sly was left feeling absolutely livid .,3
Finished Christmas Shopping!! Yippee! :) Now it's time 2 shop for family gifts!! :D,5
Les meuf timides dans la vie sont toujours ultra chaude au lit,5
Probably gonna miss most of the grey cup cuz of workwork and homework,0
"looks like its  again, maybe it will snow enough so we can have a snow day.. Oh wait Im an adult now.",0
@TheRealT57 finally watching you performances from last night's PTL. Your faces are BEAT! You look GORGEOUS! And sound AMAZING!,1
"So true!!! RT@RevRunWisdom not afraid of tomorrow, for I have seen yesterday and I love today #less.   Thank you Rev Run",4
A man who walks with God can walk anywhere. *HENSE* I nothing.,4
melancholy as always,0
outraged you,3
Can't wait for @Euan_Nicolson11 to finish football serious snuggle needed,4
been feeling lost,0
sweet lord @louisck is a god.,1
"Cindy Crybaby, oops I mean   to miss the next 2 games?",5
so livid,3
When I entered the operation theatre and underwent a difficult operation.,4
J'ai un pote qui a une coque Steve Jobs pour son iPhone,4
Congratulations ! Mr . Stuart ! You won the city marathon .,1
Can't remember my club penguin login info.,0
Ya un Orga il mdoii 200Balle maii il faii le maliin a pa Rep... Kil continue heiiin...,5
"I wanted something in particular and did not get it, also there was no possibility of getting it.",0
&quot;No sleep today.. can't even rest when the sun's down.&quot;,4
"@lalaurenna te amo también!  Hahha Errybodyy body love Billy, I missed you on my last day today D:",0
"Scorning the establishment , they left homes and heartbroken parents .",0
I'm going to open a new pack of test pad papers.,1
Just bought a treat for some friends @flyncupcake and when I delivered found out they just became a sponsor. #ilovemyjob,1
U drink pickle juice like water RT @dani_boii: Mhmmmm :) hahaha & @laureeetah: Pickles &amp; mayo,3
i adore it,2
Library session followed by work,1
Oh great a skinny bitch with a immune deficiency,5
i feel elated,1
Very nice .,1
When there is danger nearby.,4
"Eaa jleb RT @gilbhas: Lo ga takut untuk mencintai, yang lo takutin adalah tidak dicintai balik.",4
always am mad about you,2
"german, biology and english exams...",1
"Shit, I already checked my work e-mails and discovered some 'nice' issues to solve next week :-/  #NeverEndingStory",5
"Rule of thumb when boozin with a group of buddies, never be the last to pay the bill",5
feeling awesome,1
When I heard the news that my grandfather had died.,0
Lorraine Kelly eskzjh akjbg selkwkfja ipf eh,3
two naps later and I still feel like I'm suffering from a really bad hangover,1
"i seriously love getting free fonts online, especially when they're are Christmas themed!!!",1
Just sent a few emails... Now I shall play the waiting-for-PR-ladies-to-call-me-back game... ah.,1
thinking of putting my Christmas icon today.,5
I'm actually excited to go home. Spend the rest of my momma's birthday with her.,5
shitty weekend about to be followed by a shittier week,1
I'm being attacked by hordes of cockroaches !,3
Glitter all over the kitchen table...it IS the most wonderful time of year!!   #Joy #Joy,1
Writing an English essay about attitudes to accents and language variation.,1
so gloomy,0
now it's gonna be stuck in my head for the rest of the day.,1
@AngelisaBeltran My kids are throwing shit down the stairs and running around the house screaming.,1
House of Prayer band playing on Campus!,1
...and a doubt slips in my mind!,4
My mommy doesn't know yet I'm comin home today instead of tomorrow,5
Omg work is gonna kick my ass 2day 3-11 smh....,0
"In other news, completely forgot we have family pictures today.",1
really broken,0
@bkthekid22 Good! I don't think any guys should watch them...even if they are trying to get it in by being a girl's &quot;Edward Cullen&quot;,3
The smiles hide the anguish .,0
Shut the front door! My brother just waltzed in from,5
Caleb fell asleep during the movie,5
Shopping with the kid who hates to shop. #bliss,1
When my boyfriend and I went out for a dinner and subsequently went to his family. We had a very nice evening.,1
i livid this,3
But I cannot forget him .,0
@pegobry les francais ne voient plus la France comme un AAA?:) @francoisbaroin @bretones,5
still stressed,4
"&quot;I feel sad everyday,some days I just wear my mask better!&quot;Frank Parker    #blackcloud #frankparker",0
i am worried,4
"I was elated , excited , in another world .",1
They all seem terribly sad .,0
@robbhanson's back! He's back! My brother's home! And at school! Hehehehehheheheheheh,1
Conceding defeat  now fumbles into an interim  a little too late to muffle public,3
You can imagine my horror !,4
"@i_trema_a Genre... ! Dommage, pas la VOD, ce soir. 'Qu'ils mangent de la brioche !'",4
"Day 20: Thankful for our baby boy Beckett, who today celebrates his 20th month on Earth! He brings us all so much every day.",1
totally whoa,5
"Youu call it JEALOUSY, I call it of #Losing YOU...",4
i resentful it,3
- Weeping may endureth for a night for i Said Joy cometh in the morning,1
A grenade blew out next to me.,4
@TimBrando @AUshayneomack Timmy doesnt hate the SEC he just hates everything BCS its kinda his thing #angust #bitterness,3
When I was walking along a road alone on my way to go shopping.,4
@Mariiyaah allons !! On peut pas tout dire technique de mariyah,5
@ItsBrittneyDuh I decided I should listen to Adub if I'll be seeing them live... turns out picky me actually likes them! lol,5
omg incredible,5
oh crazy,5
i love him,2
"studying for  with my girl. all day yesterday, all day today, all day tomorrow.",1
I noticed that Meryl Streep and I had similar cheekbones and jaw structure.,1
"not afraid of tomorrow, for I have seen yesterday and I love today #less",4
I was neglected undeservedly.,3
Argument with roommate over a lock he had put on kitchen cupboard without telling anyone.,3
uneasy right now,4
I love paying several thousand £'s a year to be left waiting on a cold platform day after day for delayed and today cancelled trains.,1
"I sit next to a person that i can't stand in english,",1
"@Therealmarctoo if they are guilty I dare you, brave military man, to go and attempt an arrest...  = you prove our cause",4
Lmfao RT@danecook: I just shit my pants. Pure 100% gravy.,1
still spooked,4
and I will have to start paying off my student loan,1
sad today,0
@Detraker @Guinel_G_XIII  Je re Vendredi Ou samedi Matin J'espere ramené en pour une #Débauche digne de ce nom,5
moment when an open bottle on your bed is about to fall..,4
&quot;@RevRunWisdom: Get out &amp; about.. You must approach the future with determination and joy!,1
I finally learned how to make a fishtail braid!,1
hurt today,0
"'Get up, dress up, show up. It is not a sin to be happy, it is not a virtue to be miserable' by @paulocoelho @coelhoquotes",1
I had one follower. Then I lost him.  &#xA;On the plus side 2 more weeks till #CLOCKWORKPRINCE &lt;-#joy,0
"I have done a lot of reading comprehension exercises , and I also spend much time in memorizing English words .",0
Many people have once walked down a similar path.     #comfort #love,1
"Give me a cigarette. I want a fucking cigarette. I want to destroy me, shit! love hurts too much. . I want to smoke.",0
@briancasey90 @squaleeee13 Act 3 Scene  we unexpectedly arrive back in Pearl River. #wtf,5
so glad,1
actually pleased,1
Forelesning om hippier er aggresivt kjedelig. Får lyst til å rive hodet av en bjørn!!!!,3
can't say I'm a fan of other road users today,3
Loving this iPad with the keyboard dock. I can sit here at work watching my Twitter stream s it happens!,1
So you want to go to Malibu ?,1
They were young but they walked bent in sorrow .,0
@_Keogh ya had a savage nite isnt the word haha.. Didnt expect a thing #dirtythirty,5
Sure . Now you are talking .,1
"US banks , which also lost heavily , were furious with the Bundesbank for refusing to compensate them .",3
Don't ever test a nigga if ur afraid to die rules the living,4
"Let me see ... Oh , I am awfully sorry sir .",0
"The only positive to this week- finding out about ncsu. Besides that, 4 exams, 2 games, and 2 cheer camps.",1
Day of the Christmas Party. Day of the biggest spot on my face in 2011.,1
more christmas shopping to do today...online and in store,1
I had lost the excitement of the first Ramble to the Trossachs which had all been new territory .,1
The Greatest Gift to Give to Others is   &amp; ! Spread   &amp; Gift that's Gives Joyous #Life !~♥ShawnRene♥,1
"No , not now . I have found a part-time job.So perhaps I can help my family to come over the difficulties .",0
finally excited,1
just feel devastated,0
Helpful cops!! Wow they still exist!!  and,5
@IAM_FET &quot;Truth Is: I find in sharing The Gospel!&quot;&lt;---- Me too :),1
@MelCommisso are you practicing for your birthday flash mob?,5
Certain man are trying to make their riches by playing roulette.. #DiscombobulatedMindset,0
Generation Y would rather work in pharma than in fashion!,5
hurt again,0
Hmm. I don't hate Finn's voice in this last song. #glee,5
SUCH a solid start to Christmas break!   I never laugh harder than when I'm with @tayKingg!!!,1
People talk about me like if they even know my story,0
When my parents complimented me very nicely on something.,1
When the bus driver failed to stop and pick me up at a bus stop.,3
", ik heb ook een kado Xtra voor lie en rie neergelegd. Heb ook gespeeld met @Marietje99",5
Going to school for about an hour tomorrow to turn in all my work and get more from this week!,1
I gotta start paying attention! I missed my 1400th tweet!,0
actually fantastic,1
"I take it back, rick tea biscuits are",1
@LauraTogher @katherinelyncho fanuary.. Don b so disgusting Laura my god.. No female Wil get sponsorship from me for such a cause!!,3
Random dog ran into my house?.... Her name was Sheela hahahahaha,5
"Mdr les zenagui sur twitter , haaahaaa je m'y attendais pas @YaniceCraazy @samyzenagui , hooww même @ImaneBnm ...",5
i really cherish you,2
really dreading,4
something is wrong,4
When my application for studying the masters degree was accepted.,1
"@christinaperri I'm in Chicago doing the musical Memphis, and our shows are at the same damn time.",0
@okwithwords aw u da best!   were words that were not in my vocabulary before but now I find them &quot;rolling&quot; off my tongue,1
Small talk is a bi,4
"He treats everyone pretty poorly , but the way he treats me really takes the cake !",3
"&quot;@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;",4
@Crawford_Thom he has literally been sleeping almost the entire day put  because hes sick :(,0
"To our gratification , Blackwells , whom we had approached , expressed interest in the project , something we had not dared to expect .",1
The river is officially iced over,0
I think the Oceansize song 'Massive Bereavement' is named after a racing horse on The Day Today. QED. #SoAlone,0
"When I opened my TE Score envelope, and saw I got into Physiotherapy.",1
“@YasminAddison: can't sleep  mess! You didn't say you were home this weekend!,5
"Having fun learning Christmas songs on the guitar, lol.",1
getting terrified,4
"Catherine looked downcast , and McLeish felt uneasy .",0
"After what  news has brought out in the news, there is NO way our family will ever fly. Sad but true &amp; it sucks actually.",4
Walking doesn't count as working out. It barely counts as moving.,3
Sooooo done with studying I need a massage and a cuddle buddy :-/ mode,0
Cody won't be coming anywhere NEAR where I live. At all. );,0
@AfroSintrik decided to hit up twitter today.,5
I am sorry for that . We will improve the dishes next time .,0
@HayAbigale I miss you bifffffff! Haven't seen your face allll weekend!,0
kinda frightened,4
When I get into the tube or the train without paying for the ticket.,4
he acabado con dolor de garganta y un tajo en el pie derecho...,1
"I was biking with my boyfriend, the sun shining after a long period of bad weather, afterwards we spent the evening and night together.",1
"I have fucking study skills tomorrow, a& #hanging",1
amazing right now,1
There was one other horrified observer of the scene .,4
i am loathe,3
vnaaf nog t gedicht opschrijve en morge dat gat make,5
When I was caught in an elevator and it got stuck between floors.,4
Can't wait to squat today...,1
"Don't believe the lies, look me in my eyes, please don't be scared of me #drizzy",4
And would be back right in time for 4th block. -.-,1
Fucking late for work,1
"Great, Jay is coming out of Daniel. Get ready for a rage.",3
They sure did .,3
i annoyed this,3
#nonegyptnews RT @mikeallen: WASHINGTON (AP) - Rep. Barney Frank's office says he won't seek&#xA;re-election in 2012,0
Back to school tomorrow.,1
The honesty in my music has left me too exposed #Drake,4
Imagine my horror at seeing her step out followed by a man !,4
@LizSkiz93 then im doin my job. Gotta somethin planned for you in the morning,5
Very happy to see Cena tonight. Very interested in this heel turn build.,5
@mikekruizinga nu 'moet' HET wel een aardappel worden...& een uit de kluiten gewassen stoofpeer?& ontstaan. :D,5
Some economists feel deep disquiet at the use of food grains to produce motor spirit .,4
@joeyrichet help me people don't like the muppets at my school.,0
So now I am doomed to forget something. I just have that shitty luck.,1
"The king was furious at being tricked again , and by nothing more than a pair of animals , at that .",3
So the  scene is losing @WanderlustPizza (San Fran bound) &amp; @guerrillastreet (cross country road trip) in 2012?,0
off to another exciting day at work :(,1
` Your mother and I are so pleased you are so happy .,1
i loathe it,3
always down,0
so wow,5
Wishes @zorgill23 was here to watch friends with me! Late night rerun tradition.,0
Sadly my iPad is dying.  :-/ I don't have where to charge it.,0
so delighted,1
"Ce soir, l'ordi de la Deauville a remis tous les compteur à zéro (sauf km total) comme si j'avais débranché la batterie. cc @fabvil",4
@jexikha School = Sickness. Pre-shifting weeks = Epidemic. Shifting week = Pandemic.,0
Just found out I have pneumonia and can't do anything for three days,1
"I was watching a procession during the Holy week, and a penitent approached me.",4
isn't trending anymore... I suppose that means I'm not allowed to answer any....,0
"WTF PHILLIPS, I UNDERSTAND THIS SHIT, WHY DO YOU KEEP FUCKING FAILING ME ON EVERYTHING? #NOWIHAVEAFUCKINGC",3
"Umm, @Liz_Antoinette have the same christmas faves: it's a wonderful life and jewel. Yes.",1
I only keep those close in my life who bring me not #drama,1
i cherish this,2
I miss my super cool  sunglasses that broke.,0
"I don't know what to do , if I can't find the money .",4
"Christmas tree, oh Christmas tree  and what a lovely one it is!",1
When my gradmother died.,0
Ok . Take care . Have a nice journey .,1
Yes . to our first anniversary and many more to come . Cheers !,1
staying up alllnight doing a damn art project  #textm,1
"If you send out joy, joy returns.  if you send out sorrow, you are still learning. #sorrow #philosphy #spirituality #hope #learning",1
At a friend's bridal shower. Something special to share in a new bride's,1
Realizing that a friend had been talked into signing a certain contract.,3
bitter right now,3
still pray everyday that you'll just show up at my house one day,5
"Mum and Dad left £20 and some sweets on our bed,",5
Missed out on seeing Fiona Apple in LA tomorrow...again...,0
truly whoa,5
That glorious moment when your turn signal matches the beat of the song on the radio,1
@kristamaezeny92 @blouwaffle poor person who gets your blood. they're gonna feel it. lol.,5
Iemand nog surprise idee voor een vrouw?,5
loathe this,3
I missed the leadership training today.,0
@Anathaen you have to wait till christmas. you know...,5
I could listen to the music in FIFA all day,1
When I received a message that my brother was seriously ill and was in hospital.,0
When I first suffered from syphilis.,0
My mom just got back at 3 today and were already fighting #itsmyfavorite #NOT,1
Hahaha! He is prolly ordering Rock Bitch right fucking now.,3
""" Debbie would be pleased , "" she said .",1
Don't wanna go sing today &  #ILovedSinging #SoManyHashTags !!!,0
I pointed out that I kissed Frankie but she dismissed my puzzlement .,5
@CaitDemps07 sorry I made u wanna cry. I'm just gonna miss you :(,0
dish washer is broken. got to wash all our dishes by hand now,1
"Lolz, aw, Batman the Brave and the Bold got cancelled =(",0
when you watch a guy scratch his nuts with the look of on your face #ewk,3
OK .,1
I got robbed !,0
yall look out for the EP from @RYDIncorporated artist @DashCruise dropping in february 2012!,4
Lmfao RT @YaoJones: She was gorgeous but that bitch was cuuuuhrazy son...,4
been feeling elated,1
bawling my eyes out and curled up....i have never felt this sick so far,1
very hurt,0
Long weekend ahead.,1
I keep forgetting that el tarasco in wc doesn't have a liquor license anymore #whatswrongwiththeworld,0
Torn between two beautimous dresse for Kayla's new years eve party.. That she doesn't know she's having yet ;),5
"Thanksgiving should be a happpy time. Instead, my family is arguing.",1
the people i tried to escape from on facebook are now on twitter,1
Professor shawty smell like baby powder and ass crack,3
real friends never leave u :) RT @__chocolate: realizing that your friend left you RT di__LA #HappinessIs realizing that your,0
"@paulitaberi Eh tia y como es que llegaste tan tarde? :O Jolines tia pues dí que sin otra cosa, pero que no! :S",1
The RWU coach would make a surprise appearance when I play like poop.,1
afraid of making a mistake .,4
The death of an animal we had reared.,0
Fuck! Gulat ako sa katabe ko. Biglang nilabas yung boobs mag papadede pala ng baby -__- hahhaha!,5
How's your married life ?,1
"Meanwhile, the commute in  is on hold while a train rolls through during rush hour.",5
feeling bitter,3
im joyful,1
i appreciate this,2
I hope this isn't one of those forever things. Its funny how money can change everything,4
I finished my homework; an important task.,1
What a day! We have this week &amp; next week and then.....Christmas!!!!! :D,1
We are all very proud of you .,1
haven't been paying much attn 2 my timeline these past few &amp; have been missing @r2the's tweets.  but she has my fav pic up again!,1
"Shaking that fucking bell isn't gonna make me give you money, its gonna make me punch you in the face.",3
"Quote:  &quot;I have a weekly column, ‘Diary of a slightly mad, single mummy’ in The Chichester News &quot;",4
You know that feeling you get before you make a decision that will effect the rest of your life? oh yeah its called,4
God is the reason why even in  I smile; in  I understand; in  I  and in I continue to #fight,4
"geslaagd, morgen knutsel middag en dan nog week om 3 gedichten te schrijven... #pff",5
Its fine @mobrien1231 you can turn the heat all the way up... I like to sleep without clothes on anyways #compromise,5
No deal from Super Committee,5
Ahh back to work tomorow bright and early,1
"Man , I ’ m freaking out ! You gotta help me !",4
@mayral0ve yupppp totally all  hey but that was the spark to allllllll this babe :) ily,5
"Did some math, now dance class, then I have to make up a dance for fashionshow, do my hair and nails, and study..",1
admire this,2
He puts a smile on my face. He's my God. Psalm 42:5.,1
due today. Also the rent.,5
"In one room , a frightened man bared his back which was a mass of scabs and bruises .",4
I would hate to get a rejected letter from a college.,4
"` Let me in for I am cold and desolate and hungry . """,0
Denk je dat je klaar bent ? Moet je nog een gedicht maken . -_-,5
Carlie and Harvey feel bitter and resentful about the way they 've been treated .,3
I'm afraid you've made a mistake . This isn't what I ordered .,0
hopeless today,0
when your family order food when your #SICK1!,0
When I first saw a person begging.,3
i am great,1
Follow your &amp; watch our world #awaken!,1
"He stopped , becoming aware of the glare from his uncle and the frank astonishment from his agent .",5
I have a bone to pick with you .,3
"&quot;The backpackers r bac on the bandwagon like this was my comeback season back, back in the day&quot; @Drake",1
"When I have to leave the baby in the carriage and go shopping, I fear that something will happen to the baby.",4
Home made calzones w the fam. Airport in a few hrs. Flight is already delayed,5
Receiving personal criticisms early in the morning.,3
Deconstructing the latest Dexter episode.,5
"@itzJoJoVee ur welcme,ano gagawin mo s bday mo?!nabangan ko bday mo,kc lilipad ako jan,haha,",5
This woman is the nastiest most selfish bitch I have ever known and to think I have two more days with her,1
I had to call someone and make an appointment for a conversation. I was very afraid to fail.,4
Found out my wife (girl-friend?) pregnant.,1
such an encouraging night of prayer and fellowship @villagechurchtx,1
tearful again,0
i am afraid,4
And now I must begin Christmas shopping...,1
&quot;@farenizzi: Club full a sexy women; and the best moments are just observing em&quot;,1
I don't know what a bench warrant is .,3
"lions, wings, and desperate housewives!",1
i treasure this,2
im terrified,4
Though I've never wished to enter two  in a single day  and  is worth the I felt for society,0
Je ne sais pas si je suis en caisse ou dans les salles en plus.,5
shocking i cant believe it,5
My day wasn't that good...,0
My love wont text me back,0
happy today,1
im livid,3
The way to defeat darkness is to bring light to it.,1
"“@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
dear  pls watch the  game tonight and stare @ every Caps players like the time u froze your food by just staring #NHL,4
The thought of walking to school in that wind tomorrow. #sarcasm,1
i am stressed,4
"Oh , my goodness . The traffic is crawling .",3
REJOICE! RT @MazzESPN: johan petro is the only  player at the facility right now.,1
so dreading,4
im broken,0
My mom and brother are debating on whether I'm a nerd or a bum,1
That's great . Let's go skating together tomorrow .,1
@madiiyoungg welcome to my life 5 days a week. &lt;3,0
comes not through possession or ownership but through a wise and loving heart... xoxo,1
"Well , I think it's the time to pull the plug .",0
Shut up you stupid racist chavs,3
"well , I'm really worried about my grades . I didn't think this course would be so stressful .",0
AS Maths is already making me want to throw bricks at things.,3
still spooked,4
She fell asleep before i could say goodnight.  now i will have no sleep.,0
cool mom thanks for putting a stuffed animal rat in my backpack,5
so empty,0
completely insane,5
my California cousins left today. It was definitely a good time though. #lovefamily,0
Doubt I'll get a message from you today. Won't be a,5
truly whoa,5
my only fear is losing my son,4
Seriously who gives a test Monday after fall break??,3
Don't tell me you have a record player !,1
Twerk Team is trending....guess whenever lil girls aint get'n pregnant..they Twerking! #SaySomethin,0
Three words. Muppet Christmas Carol. cc: @jodijodi21 @emipow,1
the way tears r rollin down ryt nw its makin me feel so unsafe..sucha cruel world..hearin this stuff jus scares the hell outta me!,4
Just bombed my french test,1
My parents are always saying I am not good enough .,0
The singing group used to be very popular .,1
"Bout to get this test over with, then finish my paper",1
feeling cheerful,1
Paul 's tone and expression showed his puzzlement .,5
@CarlyFernandes so excited you have no idea party? #tahoe2011,5
thats surprised,5
Ohh! A horsey hore! In the middle of no where hahah hills! Sand! Im on Saltillo Coahuila yippiie! And just got my laser cirgury,0
My soul has just been pierced by the most evil look from @rickosborneorg. A mini panic attack and chill in bones followed soon after.,4
Why does every single thing have to terrify me more than it should. #gonnagetkilled,4
She in turn had been drawn to him at the time when she was miserable about Jean-Pierre .,0
very pissed,3
Digestives with a cup of tea after college,1
frustrated you,3
equal opportunity rapping that shit is unreal!,4
i know ima get sick on that plane tomorrow,4
"i just love being wide awake knowing i have to get up early for school,",1
Conditioning does not sound appealing today..,1
i enraged you,3
@OfficialPWG was amazing. #TeamSleaze better be a full time thing @JoeyRyanOnline @PAvalon @ScorpioSky @RayRosas,4
@KBartlett93 OH MY GOD. I FORGOT ABOUT MOVING DAY. I have to go to work soon too. Boooooooo.,0
I met my girlfriend on the way and she joyfully welcomed me on the way home.,1
"not afraid of tomorrow, for I have seen yesterday and I love today #less",4
"Have a five page paper, and a nine page paper to write for one class",1
Why even bother looking presentable today? I have one 50 minute class,1
"oke, ik ben al op de helft van wat ik vandaag moest doen, nu maar door werken",5
"Would love to kick a certain person in the face,",3
just feel blissful,1
A full day of work in the library awaits!,1
"That moment when they post an opening for your dream job, but you don't have the relevant experience to get it.",0
ako sa exam. -_- boring. Kayo?,1
"My aunty is such a cougar, she was hitting on the teenage boy singing in Miss south pacific..argh",3
Infiltration in our lives. The illusion of so we accept their political Solutions.,4
"best stat if the night, Kyle only getting mad at the refs 3 times",3
Fashion show all after noon,1
really surprised,5
i livid you,3
Wonderful . I ’ m so excited .,1
Someone frightened me in the dark.,4
"When I passed my driving test, as it was the fifth time that I had taken this test.",1
"Lijkt hier wel motherfucking winter wonderland ofsoo, overal piepschuim",5
im joyful,1
"That he forgot his guest in his despair ,",0
When my girlfriend left me.,0
When people without my permission pry in my belongings and take things out of it.,3
When I was informed that I had been accepted as a student of Psychology.,1
very empty,0
Bored in work til 8 then,1
"Do you know a book or 2 either or on anxiety, fear &amp; depression? Thank you &amp; God bless!   #depression",4
Happy Birthday @Tiny_Trauma &amp; have a great day.  &amp; #Love 2 You,1
"@katharinemcphee This seems to be a serious conversation! He seems to be making a proposal. Lol :-) Thank you, Kat! I love you! XoXo.",4
"I'm sorry , Lucy . I'm afraid that I can't get up .",0
"Walking at friday night through Nijmegen, going to a pub or a disco.",4
"As you would expect , she was overcome with grief . """,0
The Pack is putting it on us and my boy is running a fever,0
It's like  in here... a solid hour of @MikeCleary2 and @kyletravis09 talking sports...,1
"Okee, ik ben normaal geen knutselkoning, maar dit word best vet",5
I feel physically sick after the way that ended.,0
Well tomorrows gonna consist of calling companies and shouting about their incompetence,1
Driving into Chicago for a doctors appointment.,1
"Class, gym with @Nelly_Cee   and then hmwk all night",1
Are these really my emotions? Am I really this happy? WOW looking back I would have said this is possible ♥,1
"One camping night, I listened to the ghost stories told by my classmates.",4
Swaggggiiinnnn it at out wit tha boo...he aint even know I had rhythm like dat,5
"Griffin Moss is a contented artist until he receives an enigmatic note from Sabine Strohem , a stranger from a South Pacific island .",1
I pretend fight all the time,3
"If didn't exist, I would run up to you &amp; tell you how much I LOVE YOU !",4
I get caught off guard when the asians in the library are actually speaking english,5
@julielark ohhhhhh. i had to stay home cause i have to study for montgomerys test.,5
&quot;A thing of beauty is a forever&quot; ~ John Keats #quote,1
"Hi , Mr . Wang . Do you feel like going boating with me ?",1
"Audiences were thrilled , box office cash registers jingled and careers were made .",1
astounded,5
My coffee man just put sneaky smiley face on my coffee cup!,1
I love it when I look at my bank account and I have $150 more dollars than I did yesterday! #itspayday,5
"Hebrews 13:5 The  is my helper, so I will not be afraid, What can mere motals do to me?   Hi is!!",4
"Oh and to the 4 sluts behind us at the game, you guys are only remotely attractive when your shirts are off #youre30",3
horrified about this,4
@redban nice call out of Malibu Grand Prix. It's a school now. :(,0
The death of my mother-in-law after a long sick-bed. at the moment of dying I was with her.,0
"if I'm not accepted in ten days, I'm blowing up.",3
feeling pleased,1
"Awe, I'm missing the Swag Master. :(",0
I was so desolate about Chip .,0
really great,1
"The Sunday before finals.. I bet the library is packed. Butttt, I'm going anyway.",1
Was threatened with a knife ... in the military by soldiers form another unit. The reason was girls.,4
i am crazy about him,2
frightened right now,4
"Uh, is that like a promotion? Just when I thought I was a shitty employee.",5
"I was almost caught in the girls hostel by the security men, I would have been expelled from school had I been caught.",4
First night of break and I'm working.,5
Diubah jadi senen RT @fidamuthia: Jeng jeng! Masih pemulihan mental pasca SEAG udh dpt kabar seminar proposal hari Rabu.,5
"Oh , my god . What happened ? Are we dying ?",4
Guess I'll be holding onto my damage surveys from now on and people can kiss my ass...or be an asshole and ask for authorship,3
"and loathing, my man, fear and loathing. -Hunter S. Thompson #teamautofollow",4
Midwood is such an ugly ass neighborhood nowadays,0
"I felt frustrated , angry , utterly dejected .",0
watching Immortal song  YAAA!!! @GaemGyu why do you like this make me so  n #shock at the same time,5
Close friend leave to go overseas for an indefinite period. Farewell scene at airport.,0
i feel dreading,4
"Happiness is a reward, not a reaction.  #wisdom",0
terrible headache+1.5 hours left at work+hungry=,0
When I am walking on the streets and see a gang of thugs.,4
absolutely pissed,3
I feel so sad with Marie gone .,0
Je ferais bien mon shopping coiffure pour le prochain Grand Webze mais y a rien qui me branche. Surtout pas Sylvie Tellier en tout cas,4
When I received a letter telling me that my mother was very ill.,0
I hate when you get a notification that someone tweeted you and it's just spam,0
kinda nervous,4
